"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Project can not be deleted with unauthorized request.","64","[Project][Unauthorized] Delete.","tests.projects","2026-09-12","passed","2026-09-12","","test_delete_project","",""
"Project color can be updated within a specific range of colors","269","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Project color can be updated within a specific range of colors","192","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Project color can be updated within a specific range of colors","238","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Task can not be reopened with unauthorized request.","512","[Task][Unauthorized] Reopen.","tests.tasks","2026-09-12","passed","2026-09-12","","test_reopen_task","",""
"Project can not be created with invalid required field values: """", "" ""","80","[Project] Create. Required field invalid value.","tests.projects","2026-09-12","passed","2026-09-12","","test_create_project","",""
"Task can be created with 1 required field: task content","345","[Task] Create. Required field only.","tests.tasks","2026-09-12","passed","2026-09-12","","test_create_task","",""
"Project color can be updated within a specific range of colors","244","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Task can not be updated with invalid token used.","85","[Task][Invalid token] Update.","tests.tasks","2026-09-12","passed","2026-09-12","","test_update_task","",""
"Project can not be created with invalid required field values: """", "" ""","0","[Project] Create. Required field invalid value.","tests.projects","2026-09-12","skipped","2026-09-12","","test_create_project","",""
"Existing task can be deleted","490","[Task] Close. Existing task.","tests.tasks","2026-09-12","passed","2026-09-12","","test_close_task","",""
"Task priority can be updated within a specific range of numbers","287","[Task] Update. Priority. Invalid values.","tests.tasks","2026-09-12","passed","2026-09-12","","test_update_task","",""
"Project can not be created with invalid token used.","90","[Project][Invalid token] Create.","tests.projects","2026-09-12","passed","2026-09-12","","test_create_project","",""
"Project color can be updated within a specific range of colors","204","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Deleting not existing project should result in getting error message","69","[Project] Delete. Not existing project.","tests.projects","2026-09-12","passed","2026-09-12","","test_delete_project","",""
"Task can not be deleted with unauthorized request.","66","[Task][Unauthorized] Delete.","tests.tasks","2026-09-12","passed","2026-09-12","","test_delete_task","",""
"Project can be created with several fields at once","328","[Project] Create. All the fields.","tests.projects","2026-09-12","passed","2026-09-12","","test_create_project","",""
"Project color can be updated within a specific range of colors","212","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Task can not be retrieved with unauthorized request.","0","[Task][Unauthorized] Get.","tests.tasks","2026-09-12","skipped","2026-09-12","","test_get_task","",""
"Existing closed task can be reopened","993","[Task] Reopen. Single existing task.","tests.tasks","2026-09-12","passed","2026-09-12","","test_reopen_task","",""
"List of all the projects should be accessible","123","[Project] Get. Full list of projects.","tests.projects","2026-09-12","passed","2026-09-12","","test_get_project","",""
"Project color can be updated within a specific range of colors","239","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Project color can be updated within a specific range of colors","220","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Project color can be updated within a specific range of colors","198","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Project color can be updated within a specific range of colors","214","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"After deletion project can not be accessed","382","[Project] Delete. Existing project.","tests.projects","2026-09-12","passed","2026-09-12","","test_delete_project","",""
"Project color can be updated within a specific range of colors","247","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Task can not be created without required field","62","[Task] Create. Required field missed.","tests.tasks","2026-09-12","passed","2026-09-12","","test_create_task","",""
"Task can not be closed with invalid token used.","87","[Task][Invalid token] Close.","tests.tasks","2026-09-12","passed","2026-09-12","","test_close_task","",""
"Task reopening also reopens its ancestor","2237","[Task] Reopen. Task with an ancestor.","tests.tasks","2026-09-12","passed","2026-09-12","","test_reopen_task","",""
"Project color can be updated within a specific range of colors","205","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Task priority can be updated within a specific range of numbers","1285","[Task] Update. Priority. Invalid values.","tests.tasks","2026-09-12","passed","2026-09-12","","test_update_task","",""
"Task description can be updated","354","[Task] Update. Description.","tests.tasks","2026-09-12","passed","2026-09-12","","test_update_task","",""
"Project can be created with 1 required field: project name","864","[Project] Create. Required field only.","tests.projects","2026-09-12","passed","2026-09-12","","test_create_project","",""
"List of all the active tasks should be accessible","420","[Task] Get. Full list of active tasks.","tests.tasks","2026-09-12","passed","2026-09-12","","test_get_task","",""
"Reopening not closed task is correctly handled","231","[Task] Reopen. Not closed task.","tests.tasks","2026-09-12","passed","2026-09-12","","test_reopen_task","",""
"Project can not be created without required field","64","[Project] Create. Required field missed.","tests.projects","2026-09-12","passed","2026-09-12","","test_create_project","",""
"Project color can be updated within a specific range of colors","225","[Project] Update. Available color.","tests.projects","2026-09-12","passed","2026-09-12","","test_update_project","",""
"Project can not be retrieved with invalid token used.","85","[Project][Invalid token] Get.","tests.projects","2026-09-12","passed","2026-09-12","","test_get_project","",""
"Project can not be deleted with invalid token used.","86","[Project][Invalid token] Delete.","tests.projects","2026-09-12","passed","2026-09-12","","test_delete_project","",""
