"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Project color can be updated within a specific range of colors","267","[Project] Update. Available color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Task can be created with 1 required field: task content","430","[Task] Create. Required field only.","tests.tasks","2026-08-29","passed","2026-08-29","","test_create_task","",""
"Task can not be closed with unauthorized request.","52","[Task][Unauthorized] Close.","tests.tasks","2026-08-29","passed","2026-08-29","","test_close_task","",""
"Task can not be created without required field","45","[Task] Create. Required field missed.","tests.tasks","2026-08-29","passed","2026-08-29","","test_create_task","",""
"Task priority can be updated within a specific range of numbers","245","[Task] Update. Priority. Invalid values.","tests.tasks","2026-08-29","passed","2026-08-29","","test_update_task","",""
"List of all the active tasks should be accessible","419","[Task] Get. Full list of active tasks.","tests.tasks","2026-08-29","passed","2026-08-29","","test_get_task","",""
"Project color can be updated within a specific range of colors","183","[Project] Update. Available color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Task can not be deleted with unauthorized request.","56","[Task][Unauthorized] Delete.","tests.tasks","2026-08-29","passed","2026-08-29","","test_delete_task","",""
"Project can not be created with invalid required field values: """", "" ""","0","[Project] Create. Required field invalid value.","tests.projects","2026-08-29","skipped","2026-08-29","","test_create_project","",""
"Project can not be created with unauthorized request.","66","[Project][Unauthorized] Create.","tests.projects","2026-08-29","passed","2026-08-29","","test_create_project","",""
"Task can be created with several fields at once","367","[Task] Create. Several fields.","tests.tasks","2026-08-29","passed","2026-08-29","","test_create_task","",""
"Task reopening also reopens its ancestor","2046","[Task] Reopen. Task with an ancestor.","tests.tasks","2026-08-29","passed","2026-08-29","","test_reopen_task","",""
"Project can not be updated with unauthorized request.","50","[Project][Unauthorized] Update.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Task priority can be updated within a specific range of numbers","241","[Task] Update. Priority. Invalid values.","tests.tasks","2026-08-29","passed","2026-08-29","","test_update_task","",""
"Project color can be updated within a specific range of colors","212","[Project] Update. Available color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Project color can be updated within a specific range of colors","281","[Project] Update. Available color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Existing task can be retrieved","132","[Task] Get. Existing task.","tests.tasks","2026-08-29","passed","2026-08-29","","test_get_task","",""
"Project can not be retrieved with unauthorized request.","50","[Project][Unauthorized] Get.","tests.projects","2026-08-29","passed","2026-08-29","","test_get_project","",""
"Task priority can be updated within a specific range of numbers","252","[Task] Update. Priority. Invalid values.","tests.tasks","2026-08-29","passed","2026-08-29","","test_update_task","",""
"Task can not be updated with invalid token used.","84","[Task][Invalid token] Update.","tests.tasks","2026-08-29","passed","2026-08-29","","test_update_task","",""
"Existing closed task can be reopened","913","[Task] Reopen. Single existing task.","tests.tasks","2026-08-29","passed","2026-08-29","","test_reopen_task","",""
"Project fields can be updated","220","[Project] Update. Existing project.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Project can not be created with invalid required field values: """", "" ""","65","[Project] Create. Required field invalid value.","tests.projects","2026-08-29","passed","2026-08-29","","test_create_project","",""
"Task can not be created with unauthorized request.","51","[Task][Unauthorized] Create.","tests.tasks","2026-08-29","passed","2026-08-29","","test_create_task","",""
"Project color can not be updated with unavailable color","1045","[Project] Update. Unavailable color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Project color can be updated within a specific range of colors","180","[Project] Update. Available color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Task can not be updated with unauthorized request.","58","[Task][Unauthorized] Update.","tests.tasks","2026-08-29","passed","2026-08-29","","test_update_task","",""
"Existing project should be accessible","76","[Project] Get. Existing project.","tests.projects","2026-08-29","passed","2026-08-29","","test_get_project","",""
"Existing task can be deleted","482","[Task] Close. Existing task.","tests.tasks","2026-08-29","passed","2026-08-29","","test_close_task","",""
"Existing task can be deleted","461","[Task] Delete. Existing task.","tests.tasks","2026-08-29","passed","2026-08-29","","test_delete_task","",""
"Project color can be updated within a specific range of colors","186","[Project] Update. Available color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Task can not be created with invalid token used.","107","[Task][Invalid token] Create.","tests.tasks","2026-08-29","passed","2026-08-29","","test_create_task","",""
"Project can be created with 1 required field: project name","470","[Project] Create. Required field only.","tests.projects","2026-08-29","passed","2026-08-29","","test_create_project","",""
"Project can not be deleted with invalid token used.","79","[Project][Invalid token] Delete.","tests.projects","2026-08-29","passed","2026-08-29","","test_delete_project","",""
"Project color can be updated within a specific range of colors","182","[Project] Update. Available color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Project color can be updated within a specific range of colors","214","[Project] Update. Available color.","tests.projects","2026-08-29","passed","2026-08-29","","test_update_project","",""
"Project can be created with several fields at once","275","[Project] Create. All the fields.","tests.projects","2026-08-29","passed","2026-08-29","","test_create_project","",""
"Task can not be retrieved with invalid token used.","87","[Task][Invalid token] Get.","tests.tasks","2026-08-29","passed","2026-08-29","","test_get_task","",""
"After deletion project can not be accessed","331","[Project] Delete. Existing project.","tests.projects","2026-08-29","passed","2026-08-29","","test_delete_project","",""
