"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Project color can be updated within a specific range of colors","235","[Project] Update. Available color.","tests.projects","2026-09-26","passed","2026-09-26","","test_update_project","",""
"Task priority can be updated within a specific range of numbers","271","[Task] Update. Priority. Invalid values.","tests.tasks","2026-09-26","passed","2026-09-26","","test_update_task","",""
"Project color can be updated within a specific range of colors","285","[Project] Update. Available color.","tests.projects","2026-09-26","passed","2026-09-26","","test_update_project","",""
"Task can not be created without required field","104","[Task] Create. Required field missed.","tests.tasks","2026-09-26","passed","2026-09-26","","test_create_task","",""
"Deleting not existing project should result in getting error message","108","[Project] Delete. Not existing project.","tests.projects","2026-09-26","passed","2026-09-26","","test_delete_project","",""
"Existing closed task can be reopened","887","[Task] Reopen. Single existing task.","tests.tasks","2026-09-26","passed","2026-09-26","","test_reopen_task","",""
"Project color can be updated within a specific range of colors","250","[Project] Update. Available color.","tests.projects","2026-09-26","passed","2026-09-26","","test_update_project","",""
"Project color can be updated within a specific range of colors","258","[Project] Update. Available color.","tests.projects","2026-09-26","passed","2026-09-26","","test_update_project","",""
"After deletion project can not be accessed","395","[Project] Delete. Existing project.","tests.projects","2026-09-26","passed","2026-09-26","","test_delete_project","",""
"Project can not be updated with unauthorized request.","108","[Project][Unauthorized] Update.","tests.projects","2026-09-26","passed","2026-09-26","","test_update_project","",""
"Project can not be created with unauthorized request.","107","[Project][Unauthorized] Create.","tests.projects","2026-09-26","passed","2026-09-26","","test_create_project","",""
"Task can not be reopened with invalid token used.","488","[Task][Invalid token] Reopen.","tests.tasks","2026-09-26","passed","2026-09-26","","test_reopen_task","",""
"Task reopening also reopens its ancestor","2311","[Task] Reopen. Task with an ancestor.","tests.tasks","2026-09-26","passed","2026-09-26","","test_reopen_task","",""
"Project can not be created without required field","101","[Project] Create. Required field missed.","tests.projects","2026-09-26","passed","2026-09-26","","test_create_project","",""
"Project color can be updated within a specific range of colors","229","[Project] Update. Available color.","tests.projects","2026-09-26","passed","2026-09-26","","test_update_project","",""
"Project color can be updated within a specific range of colors","220","[Project] Update. Available color.","tests.projects","2026-09-26","passed","2026-09-26","","test_update_project","",""
"Existing project should be accessible","138","[Project] Get. Existing project.","tests.projects","2026-09-26","passed","2026-09-26","","test_get_project","",""
"Task priority can be updated within a specific range of numbers","308","[Task] Update. Priority. Invalid values.","tests.tasks","2026-09-26","passed","2026-09-26","","test_update_task","",""
"Task can not be created with invalid token used.","122","[Task][Invalid token] Create.","tests.tasks","2026-09-26","passed","2026-09-26","","test_create_task","",""
"Task can not be created with unauthorized request.","113","[Task][Unauthorized] Create.","tests.tasks","2026-09-26","passed","2026-09-26","","test_create_task","",""
"Existing task can be deleted","575","[Task] Close. Existing task.","tests.tasks","2026-09-26","passed","2026-09-26","","test_close_task","",""
"Task can not be reopened with unauthorized request.","490","[Task][Unauthorized] Reopen.","tests.tasks","2026-09-26","passed","2026-09-26","","test_reopen_task","",""
"Project can not be retrieved with invalid token used.","132","[Project][Invalid token] Get.","tests.projects","2026-09-26","passed","2026-09-26","","test_get_project","",""
"Project color can be updated within a specific range of colors","195","[Project] Update. Available color.","tests.projects","2026-09-26","passed","2026-09-26","","test_update_project","",""
