"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Project can be created with several fields at once","791","[Project] Create. All the fields.","tests.projects","2026-08-22","passed","2026-08-22","","test_create_project","",""
"Task can not be closed with invalid token used.","371","[Task][Invalid token] Close.","tests.tasks","2026-08-22","passed","2026-08-22","","test_close_task","",""
"Project can not be created with invalid required field values: """", "" ""","0","[Project] Create. Required field invalid value.","tests.projects","2026-08-22","skipped","2026-08-22","","test_create_project","",""
"Task can be created with 1 required field: task content","580","[Task] Create. Required field only.","tests.tasks","2026-08-22","passed","2026-08-22","","test_create_task","",""
"Project color can be updated within a specific range of colors","493","[Project] Update. Available color.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"At least 1 field should be passed to update the project","625","[Project] Update. Empty request.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"List of all the active tasks should be accessible","1237","[Task] Get. Full list of active tasks.","tests.tasks","2026-08-22","passed","2026-08-22","","test_get_task","",""
"Project color can be updated within a specific range of colors","664","[Project] Update. Available color.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"Existing task can be deleted","1052","[Task] Close. Existing task.","tests.tasks","2026-08-22","passed","2026-08-22","","test_close_task","",""
"Project color can be updated within a specific range of colors","878","[Project] Update. Available color.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"Task can not be retrieved with invalid token used.","328","[Task][Invalid token] Get.","tests.tasks","2026-08-22","passed","2026-08-22","","test_get_task","",""
"Project can not be updated with invalid token used.","245","[Project][Invalid token] Update.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"Project color can be updated within a specific range of colors","448","[Project] Update. Available color.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"Project can not be deleted with unauthorized request.","417","[Project][Unauthorized] Delete.","tests.projects","2026-08-22","passed","2026-08-22","","test_delete_project","",""
"Project color can be updated within a specific range of colors","846","[Project] Update. Available color.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"Task can not be retrieved with unauthorized request.","0","[Task][Unauthorized] Get.","tests.tasks","2026-08-22","skipped","2026-08-22","","test_get_task","",""
"Task can not be created with invalid token used.","335","[Task][Invalid token] Create.","tests.tasks","2026-08-22","passed","2026-08-22","","test_create_task","",""
"Task can not be reopened with unauthorized request.","1266","[Task][Unauthorized] Reopen.","tests.tasks","2026-08-22","passed","2026-08-22","","test_reopen_task","",""
"Task can not be updated with unauthorized request.","242","[Task][Unauthorized] Update.","tests.tasks","2026-08-22","passed","2026-08-22","","test_update_task","",""
"Task can not be reopened with invalid token used.","1318","[Task][Invalid token] Reopen.","tests.tasks","2026-08-22","passed","2026-08-22","","test_reopen_task","",""
"Project can be created with 1 required field: project name","978","[Project] Create. Required field only.","tests.projects","2026-08-22","passed","2026-08-22","","test_create_project","",""
"Task can not be created without required field","239","[Task] Create. Required field missed.","tests.tasks","2026-08-22","passed","2026-08-22","","test_create_task","",""
"Project color can be updated within a specific range of colors","1119","[Project] Update. Available color.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"Project color can be updated within a specific range of colors","417","[Project] Update. Available color.","tests.projects","2026-08-22","passed","2026-08-22","","test_update_project","",""
"Project can not be created with unauthorized request.","118","[Project][Unauthorized] Create.","tests.projects","2026-08-22","passed","2026-08-22","","test_create_project","",""
"Reopening not closed task is correctly handled","570","[Task] Reopen. Not closed task.","tests.tasks","2026-08-22","passed","2026-08-22","","test_reopen_task","",""
"Existing closed task can be reopened","2498","[Task] Reopen. Single existing task.","tests.tasks","2026-08-22","passed","2026-08-22","","test_reopen_task","",""
"Not existing task can not be deleted","323","[Task] Close. Not existing task.","tests.tasks","2026-08-22","passed","2026-08-22","","test_close_task","",""
"Project can not be retrieved with invalid token used.","384","[Project][Invalid token] Get.","tests.projects","2026-08-22","passed","2026-08-22","","test_get_project","",""
"Project can not be created with invalid token used.","441","[Project][Invalid token] Create.","tests.projects","2026-08-22","passed","2026-08-22","","test_create_project","",""
