"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Task description can be updated","498","[Task] Update. Description.","tests.tasks","2026-08-15","passed","2026-08-15","","test_update_task","",""
"Project can be created with 1 required field: project name","557","[Project] Create. Required field only.","tests.projects","2026-08-15","passed","2026-08-15","","test_create_project","",""
"Project can not be created with invalid required field values: """", "" ""","0","[Project] Create. Required field invalid value.","tests.projects","2026-08-15","skipped","2026-08-15","","test_create_project","",""
"Project color can be updated within a specific range of colors","363","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Not existing task can not be deleted","186","[Task] Close. Not existing task.","tests.tasks","2026-08-15","passed","2026-08-15","","test_close_task","",""
"List of all the active tasks should be accessible","880","[Task] Get. Full list of active tasks.","tests.tasks","2026-08-15","passed","2026-08-15","","test_get_task","",""
"Task can not be created with unauthorized request.","206","[Task][Unauthorized] Create.","tests.tasks","2026-08-15","passed","2026-08-15","","test_create_task","",""
"Task can not be updated with unauthorized request.","149","[Task][Unauthorized] Update.","tests.tasks","2026-08-15","passed","2026-08-15","","test_update_task","",""
"Project can not be updated with unauthorized request.","165","[Project][Unauthorized] Update.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Task can not be deleted with unauthorized request.","261","[Task][Unauthorized] Delete.","tests.tasks","2026-08-15","passed","2026-08-15","","test_delete_task","",""
"Reopening not closed task is correctly handled","623","[Task] Reopen. Not closed task.","tests.tasks","2026-08-15","passed","2026-08-15","","test_reopen_task","",""
"Project color can be updated within a specific range of colors","413","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Task can not be deleted with invalid token used.","249","[Task][Invalid token] Delete.","tests.tasks","2026-08-15","passed","2026-08-15","","test_delete_task","",""
"List of all the projects should be accessible","192","[Project] Get. Full list of projects.","tests.projects","2026-08-15","passed","2026-08-15","","test_get_project","",""
"Project color can be updated within a specific range of colors","295","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Existing task can be retrieved","198","[Task] Get. Existing task.","tests.tasks","2026-08-15","passed","2026-08-15","","test_get_task","",""
"Project can not be created with unauthorized request.","265","[Project][Unauthorized] Create.","tests.projects","2026-08-15","passed","2026-08-15","","test_create_project","",""
"Project color can be updated within a specific range of colors","483","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Project color can not be updated with unavailable color","179","[Project] Update. Unavailable color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Task priority can be updated within a specific range of numbers","394","[Task] Update. Priority. Invalid values.","tests.tasks","2026-08-15","passed","2026-08-15","","test_update_task","",""
"Task priority can be updated within a specific range of numbers","447","[Task] Update. Priority. Invalid values.","tests.tasks","2026-08-15","passed","2026-08-15","","test_update_task","",""
"Task can not be reopened with unauthorized request.","717","[Task][Unauthorized] Reopen.","tests.tasks","2026-08-15","passed","2026-08-15","","test_reopen_task","",""
"Task priority can be updated within a specific range of numbers","403","[Task] Update. Priority. Invalid values.","tests.tasks","2026-08-15","passed","2026-08-15","","test_update_task","",""
"Project can not be deleted with unauthorized request.","156","[Project][Unauthorized] Delete.","tests.projects","2026-08-15","passed","2026-08-15","","test_delete_project","",""
"Task can not be closed with invalid token used.","952","[Task][Invalid token] Close.","tests.tasks","2026-08-15","passed","2026-08-15","","test_close_task","",""
"Task can not be retrieved with invalid token used.","249","[Task][Invalid token] Get.","tests.tasks","2026-08-15","passed","2026-08-15","","test_get_task","",""
"Project color can be updated within a specific range of colors","342","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Task can not be closed with unauthorized request.","159","[Task][Unauthorized] Close.","tests.tasks","2026-08-15","passed","2026-08-15","","test_close_task","",""
"Task can not be retrieved with unauthorized request.","0","[Task][Unauthorized] Get.","tests.tasks","2026-08-15","skipped","2026-08-15","","test_get_task","",""
"Task can not be created with invalid token used.","168","[Task][Invalid token] Create.","tests.tasks","2026-08-15","passed","2026-08-15","","test_create_task","",""
"Project can not be retrieved with invalid token used.","224","[Project][Invalid token] Get.","tests.projects","2026-08-15","passed","2026-08-15","","test_get_project","",""
"Project color can be updated within a specific range of colors","276","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Task can not be created without required field","127","[Task] Create. Required field missed.","tests.tasks","2026-08-15","passed","2026-08-15","","test_create_task","",""
"Project color can be updated within a specific range of colors","645","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Project color can be updated within a specific range of colors","307","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Project color can be updated within a specific range of colors","560","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Project color can be updated within a specific range of colors","459","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"After deletion project can not be accessed","629","[Project] Delete. Existing project.","tests.projects","2026-08-15","passed","2026-08-15","","test_delete_project","",""
"Task can be created with several fields at once","566","[Task] Create. Several fields.","tests.tasks","2026-08-15","passed","2026-08-15","","test_create_task","",""
"Existing closed task can be reopened","2412","[Task] Reopen. Single existing task.","tests.tasks","2026-08-15","passed","2026-08-15","","test_reopen_task","",""
"Project can not be created with invalid token used.","198","[Project][Invalid token] Create.","tests.projects","2026-08-15","passed","2026-08-15","","test_create_project","",""
"Project color can be updated within a specific range of colors","341","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
"Project color can be updated within a specific range of colors","335","[Project] Update. Available color.","tests.projects","2026-08-15","passed","2026-08-15","","test_update_project","",""
