"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Project can not be deleted with invalid token used.","176","[Project][Invalid token] Delete.","tests.projects","2026-09-05","passed","2026-09-05","","test_delete_project","",""
"Project can not be created without required field","100","[Project] Create. Required field missed.","tests.projects","2026-09-05","passed","2026-09-05","","test_create_project","",""
"Project can not be updated with unauthorized request.","104","[Project][Unauthorized] Update.","tests.projects","2026-09-05","passed","2026-09-05","","test_update_project","",""
"After deletion project can not be accessed","508","[Project] Delete. Existing project.","tests.projects","2026-09-05","passed","2026-09-05","","test_delete_project","",""
"At least 1 field should be passed to update the project","148","[Project] Update. Empty request.","tests.projects","2026-09-05","passed","2026-09-05","","test_update_project","",""
"Project color can be updated within a specific range of colors","271","[Project] Update. Available color.","tests.projects","2026-09-05","passed","2026-09-05","","test_update_project","",""
"Task can not be updated with unauthorized request.","107","[Task][Unauthorized] Update.","tests.tasks","2026-09-05","passed","2026-09-05","","test_update_task","",""
"Project color can be updated within a specific range of colors","219","[Project] Update. Available color.","tests.projects","2026-09-05","passed","2026-09-05","","test_update_project","",""
"Not existing task can not be deleted","163","[Task] Close. Not existing task.","tests.tasks","2026-09-05","passed","2026-09-05","","test_close_task","",""
"Existing task can be deleted","577","[Task] Close. Existing task.","tests.tasks","2026-09-05","passed","2026-09-05","","test_close_task","",""
"Task can be created with several fields at once","434","[Task] Create. Several fields.","tests.tasks","2026-09-05","passed","2026-09-05","","test_create_task","",""
"Existing project should be accessible","151","[Project] Get. Existing project.","tests.projects","2026-09-05","passed","2026-09-05","","test_get_project","",""
"Task can not be created with invalid token used.","146","[Task][Invalid token] Create.","tests.tasks","2026-09-05","passed","2026-09-05","","test_create_task","",""
"Project color can be updated within a specific range of colors","238","[Project] Update. Available color.","tests.projects","2026-09-05","passed","2026-09-05","","test_update_project","",""
"Existing task can be retrieved","154","[Task] Get. Existing task.","tests.tasks","2026-09-05","passed","2026-09-05","","test_get_task","",""
"Project color can be updated within a specific range of colors","294","[Project] Update. Available color.","tests.projects","2026-09-05","passed","2026-09-05","","test_update_project","",""
"Existing closed task can be reopened","1024","[Task] Reopen. Single existing task.","tests.tasks","2026-09-05","passed","2026-09-05","","test_reopen_task","",""
"Task description can be updated","340","[Task] Update. Description.","tests.tasks","2026-09-05","passed","2026-09-05","","test_update_task","",""
"Project can not be deleted with unauthorized request.","105","[Project][Unauthorized] Delete.","tests.projects","2026-09-05","passed","2026-09-05","","test_delete_project","",""
